          37000      2.4000000     -1.2347416      1.4194620    0.050113649      8.5229956     0.45521122
          38000      2.4000000     -1.2339534      1.4131915    0.055470395      8.5330158     0.45307461
          39000      2.4000000     -1.2342787      1.4131768    0.041968846      8.5256024     0.45389731
          40000      2.4000000     -1.2350890      1.4130758    0.031080000      8.5281648     0.45538525
          41000      2.4000000     -1.2351946      1.4101640    0.024634024      8.5453501     0.45457256
          42000      2.4000000     -1.2354652      1.4119132    0.031453333      8.5887196     0.45461857
          43000      2.4000000     -1.2351021      1.4063339    0.022754302      8.5586691     0.45417105
          44000      2.4000000     -1.2358702      1.4026933    0.030825114      8.4970524     0.45661102
          45000      2.4000000     -1.2356264      1.4057913    0.027697889      8.5341452     0.45554389
          46000      2.4000000     -1.2361930      1.4087553    0.034020326      8.5795906     0.45576989
          47000      2.4000000     -1.2370121      1.4166246    0.034171915      8.5765867     0.45734277
          48000      2.4000000     -1.2369456      1.4113216    0.042496250      8.5708844     0.45720771
          49000      2.4000000     -1.2369263      1.4054390    0.046393776      8.5294064     0.45736582
          50000      2.4000000     -1.2369262      1.4036862    0.049029300      8.5318431     0.45705690
          51000      2.4000000     -1.2362941      1.4035318    0.042445000      8.6131075     0.45467637
          52000      2.4000000     -1.2350623      1.4035937    0.045380385      8.6494937     0.45164788
          53000      2.4000000     -1.2362030      1.4116728    0.033880094      8.6455850     0.45384519
          54000      2.4000000     -1.2361894      1.4106574    0.035798704      8.6039378     0.45465685
          55000      2.4000000     -1.2355507      1.4090600    0.038599455      8.6391518     0.45341800
          56000      2.4000000     -1.2355438      1.4064966    0.033896607      8.6510734     0.45293893
          57000      2.4000000     -1.2356156      1.4068830    0.032487895      8.6450858     0.45307123
          58000      2.4000000     -1.2352498      1.4050017    0.037898276      8.6531461     0.45212034
          59000      2.4000000     -1.2350300      1.4037942    0.034137966      8.6359320     0.45172339
          60000      2.4000000     -1.2352942      1.4119933    0.029374667      8.6428370     0.45267900
          61000      2.4000000     -1.2355949      1.4119447    0.021068361      8.6481324     0.45327541
          62000      2.4000000     -1.2344435      1.4135605    0.022137903      8.6625802     0.45136000
          63000      2.4000000     -1.2340971      1.4122961    0.020836825      8.7019865     0.45022508
          64000      2.4000000     -1.2346836      1.4121654    0.028379141      8.6908905     0.45136914
          65000      2.4000000     -1.2352220      1.4111966    0.026266000      8.6542956     0.45266015
          66000      2.4000000     -1.2347744      1.4097456    0.022017803      8.6464908     0.45208886
          67000      2.4000000     -1.2355830      1.4169828    0.020385672      8.6760304     0.45335552
          68000      2.4000000     -1.2345379      1.4194390    0.019912647      8.7191951     0.45138426
          69000      2.4000000     -1.2342865      1.4182100    0.021318333      8.7209702     0.45083239
          70000      2.4000000     -1.2351911      1.4248195    0.029184071      8.7214665     0.45268050
          71000      2.4000000     -1.2353251      1.4242546    0.031387746      8.7096412     0.45312493
          72000      2.4000000     -1.2363899      1.4292158    0.037906319      8.7035563     0.45513285
          73000      2.4000000     -1.2366542      1.4261279    0.041614932      8.6834387     0.45604233
          74000      2.4000000     -1.2366300      1.4256280    0.046801554      8.6639759     0.45621628
          75000      2.4000000     -1.2369400      1.4270723    0.040901067      8.6766889     0.45661520
          76000      2.4000000     -1.2361641      1.4228533    0.039582303      8.6868988     0.45482691
          77000      2.4000000     -1.2361501      1.4202299    0.035970519      8.6574035     0.45532481
          78000      2.4000000     -1.2365926      1.4223511    0.031131603      8.6479428     0.45611994
          79000      2.4000000     -1.2362405      1.4263508    0.027180570      8.6635930     0.45547184
          80000      2.4000000     -1.2364751      1.4257506    0.020881813      8.6663639     0.45588469
          81000      2.4000000     -1.2365188      1.4249307    0.024701358      8.6709995     0.45570309
          82000      2.4000000     -1.2372601      1.4288067    0.020929207      8.6880316     0.45721079
          83000      2.4000000     -1.2373228      1.4284304    0.025550181      8.7142760     0.45695151
          84000      2.4000000     -1.2371367      1.4273017    0.026836429      8.7225362     0.45646143
          85000      2.4000000     -1.2372940      1.4271868    0.030792529      8.7098021     0.45681900
          86000      2.4000000     -1.2371844      1.4266778    0.025181047      8.6733149     0.45711128
          87000      2.4000000     -1.2371418      1.4281584    0.022798621      8.6941392     0.45674126
          88000      2.4000000     -1.2374625      1.4307345    0.024536875      8.6813173     0.45736733
          89000      2.4000000     -1.2374766      1.4315059    0.022063708      8.6886241     0.45727921
          90000      2.4000000     -1.2373929      1.4281377    0.023998500      8.6772592     0.45697539
          91000      2.4000000     -1.2370992      1.4241725    0.021027418      8.6872262     0.45617170
          92000      2.4000000     -1.2371516      1.4261457    0.025485000      8.7002563     0.45619348
          93000      2.4000000     -1.2378910      1.4323856    0.031615215      8.7100413     0.45769984
          94000      2.4000000     -1.2381257      1.4315753    0.036293191      8.6985821     0.45841298
          95000      2.4000000     -1.2380046      1.4304516    0.039646421      8.7018408     0.45819484
          96000      2.4000000     -1.2381778      1.4302799    0.034663750      8.6884376     0.45843719
          97000      2.4000000     -1.2376612      1.4302549    0.034300412      8.6995110     0.45730278
          98000      2.4000000     -1.2374293      1.4284971    0.037312704      8.6876695     0.45687281
          99000      2.4000000     -1.2378463      1.4329731    0.037732980      8.6857788     0.45778449
         100000      2.4000000     -1.2383127      1.4337000    0.042446650      8.6844505     0.45860775
         101000      2.4000000     -1.2381221      1.4332422    0.043260198      8.6852066     0.45831564
         102000      2.4000000     -1.2381415      1.4307296    0.038570441      8.6680689     0.45858426
         103000      2.4000000     -1.2385301      1.4333185    0.038994951      8.6772060     0.45915680
         104000      2.4000000     -1.2384487      1.4306936    0.041241154      8.6729224     0.45894096
         105000      2.4000000     -1.2381797      1.4274812    0.043572857      8.6556701     0.45855676
         106000      2.4000000     -1.2380963      1.4258328    0.046781934      8.6663960     0.45799005
         107000      2.4000000     -1.2379407      1.4258850    0.043421869      8.6746008     0.45751206
         108000      2.4000000     -1.2377436      1.4230459    0.042495139      8.6757857     0.45711468
         109000      2.4000000     -1.2377871      1.4214494    0.040964266      8.6621778     0.45730977
         110000      2.4000000     -1.2380999      1.4206921    0.041027136      8.6603410     0.45806541
         111000      2.4000000     -1.2383375      1.4234673    0.038601126      8.6702588     0.45862527
         112000      2.4000000     -1.2379435      1.4222314    0.035528527      8.6858682     0.45773076
         113000      2.4000000     -1.2375597      1.4214038    0.034213319      8.7161955     0.45640004
         114000      2.4000000     -1.2377058      1.4217215    0.037075175      8.7086746     0.45700219
         115000      2.4000000     -1.2376876      1.4208432    0.035999043      8.7161650     0.45674774
         116000      2.4000000     -1.2380625      1.4209353    0.031022241      8.6985225     0.45747672
         117000      2.4000000     -1.2382121      1.4212371    0.030696923      8.6959752     0.45783624
         118000      2.4000000     -1.2382057      1.4226521    0.032733729      8.7081364     0.45768025
         119000      2.4000000     -1.2379026      1.4204733    0.030605462      8.7086755     0.45686622
         120000      2.4000000     -1.2380026      1.4189210    0.029850083      8.6866511     0.45717367
         121000      2.4000000     -1.2382241      1.4202840    0.027983926      8.6803334     0.45774269
         122000      2.4000000     -1.2379434      1.4176972    0.029034754      8.6785025     0.45697328
         123000      2.4000000     -1.2378840      1.4164973    0.029332520      8.6781256     0.45666878
         124000      2.4000000     -1.2374119      1.4158092    0.031963871      8.6801607     0.45590637
         125000      2.4000000     -1.2373082      1.4134649    0.029918080      8.6657155     0.45569024
         126000      2.4000000     -1.2373791      1.4148327    0.032763571      8.6631338     0.45603206
         127000      2.4000000     -1.2371463      1.4137839    0.032261732      8.6634931     0.45557039
         128000      2.4000000     -1.2372283      1.4184423    0.031748828      8.6855958     0.45561469
         129000      2.4000000     -1.2376809      1.4199358    0.035020775      8.6781885     0.45642450
         130000      2.4000000     -1.2381732      1.4225248    0.039308923      8.6909023     0.45751577
         131000      2.4000000     -1.2379985      1.4210505    0.041635649      8.6995903     0.45722664
         132000      2.4000000     -1.2385091      1.4243051    0.036882235      8.7041977     0.45820223
         133000      2.4000000     -1.2383817      1.4251779    0.033322293      8.6991621     0.45807628
         134000      2.4000000     -1.2383586      1.4240844    0.029675224      8.6929109     0.45812231
         135000      2.4000000     -1.2382993      1.4223345    0.030520111      8.6783155     0.45812485
         136000      2.4000000     -1.2380452      1.4213797    0.029633603      8.6963538     0.45739610
         137000      2.4000000     -1.2381000      1.4217246    0.030284781      8.7077315     0.45722850
         138000      2.4000000     -1.2379462      1.4212468    0.031126341      8.7214538     0.45672649
         139000      2.4000000     -1.2383047      1.4203920    0.034000288      8.7103300     0.45755957
         140000      2.4000000     -1.2382594      1.4212669    0.031381643      8.7255624     0.45729071
         141000      2.4000000     -1.2381972      1.4206120    0.031443582      8.7234578     0.45720365
         142000      2.4000000     -1.2382521      1.4221445    0.033774366      8.7432626     0.45709162
         143000      2.4000000     -1.2383610      1.4234754    0.035421783      8.7604176     0.45707948
         144000      2.4000000     -1.2382688      1.4220672    0.032291562      8.7535586     0.45685184
         145000      2.4000000     -1.2379497      1.4214041    0.033099276      8.7493403     0.45621948
         146000      2.4000000     -1.2381266      1.4225957    0.030697158      8.7515702     0.45665983
         147000      2.4000000     -1.2381029      1.4206544    0.028200442      8.7460069     0.45659337
         148000      2.4000000     -1.2382591      1.4207673    0.028583649      8.7489043     0.45693041
         149000      2.4000000     -1.2383862      1.4222344    0.025482081      8.7605975     0.45715678
         150000      2.4000000     -1.2381620      1.4223365    0.025371200      8.7864166     0.45642427
         151000      2.4000000     -1.2383308      1.4221490    0.021878675      8.7809585     0.45676642
         152000      2.4000000     -1.2382208      1.4215423    0.019321184      8.8016266     0.45637546
         153000      2.4000000     -1.2382601      1.4216895    0.016103856      8.7949892     0.45651706
         154000      2.4000000     -1.2383256      1.4201760    0.014647727      8.7841478     0.45681942
         155000      2.4000000     -1.2380531      1.4192762    0.013985419      8.7790976     0.45641026
         156000      2.4000000     -1.2379259      1.4185643    0.014806506      8.7833930     0.45612349
         157000      2.4000000     -1.2377732      1.4176176    0.017486242      8.7681610     0.45600586
         158000      2.4000000     -1.2379307      1.4181041    0.020090886      8.7636754     0.45637981
         159000      2.4000000     -1.2382533      1.4208143    0.017558333      8.7711350     0.45694890
         160000      2.4000000     -1.2386964      1.4256143    0.013710625      8.7827843     0.45785556
         161000      2.4000000     -1.2387166      1.4257575    0.013074969      8.7791624     0.45787696
         162000      2.4000000     -1.2385387      1.4242658    0.012113704      8.7735267     0.45759821
         163000      2.4000000     -1.2386662      1.4246596   0.0096276687      8.7736140     0.45769724
         164000      2.4000000     -1.2384237      1.4247886    0.011645610      8.7718636     0.45736512
         165000      2.4000000     -1.2383687      1.4234066    0.011108667      8.7664787     0.45732133
         166000      2.4000000     -1.2384033      1.4250056    0.011939217      8.7737793     0.45735723
         167000      2.4000000     -1.2386456      1.4276577    0.015264491      8.7720194     0.45802036
         168000      2.4000000     -1.2386183      1.4268301    0.017048452      8.7567347     0.45807952
         169000      2.4000000     -1.2386579      1.4274220    0.014486331      8.7615582     0.45806272
         170000      2.4000000     -1.2385695      1.4278908    0.015877235      8.7702904     0.45774741
         171000      2.4000000     -1.2387538      1.4277572    0.015335497      8.7714902     0.45820035
         172000      2.4000000     -1.2388662      1.4289513    0.014224826      8.7654263     0.45856994
         173000      2.4000000     -1.2392293      1.4303865    0.010763439      8.7692064     0.45936777
         174000      2.4000000     -1.2389817      1.4306670   0.0091883908      8.7823116     0.45875385
         175000      2.4000000     -1.2390907      1.4310494    0.011036229      8.7848537     0.45892817
         176000      2.4000000     -1.2390370      1.4295963    0.013606591      8.7693085     0.45901210
         177000      2.4000000     -1.2392525      1.4308218    0.014927288      8.7713424     0.45954169
         178000      2.4000000     -1.2392809      1.4293584    0.016462697      8.7641204     0.45963275
         179000      2.4000000     -1.2391673      1.4278763    0.014824665      8.7632831     0.45933941
         180000      2.4000000     -1.2390849      1.4262677    0.016878500      8.7637214     0.45908517
         181000      2.4000000     -1.2390538      1.4247362    0.019163011      8.7495671     0.45913633
         182000      2.4000000     -1.2389849      1.4249212    0.018190412      8.7496889     0.45891662
         183000      2.4000000     -1.2389416      1.4256517    0.017185383      8.7545832     0.45880287
         184000      2.4000000     -1.2391427      1.4247202    0.014015272      8.7425340     0.45938609
         185000      2.4000000     -1.2393616      1.4252838    0.016061108      8.7381974     0.45987246
         186000      2.4000000     -1.2392848      1.4243191    0.018006183      8.7396046     0.45961823
         187000      2.4000000     -1.2393429      1.4236193    0.015461070      8.7279759     0.45992599
         188000      2.4000000     -1.2396951      1.4261091    0.012347793      8.7360586     0.46054146
         189000      2.4000000     -1.2395017      1.4252650    0.012611640      8.7396929     0.46011709
         190000      2.4000000     -1.2394952      1.4258120    0.014059921      8.7405781     0.46010482
         191000      2.4000000     -1.2391906      1.4258575    0.013813691      8.7411475     0.45945730
         192000      2.4000000     -1.2391708      1.4260582    0.012395391      8.7431909     0.45944680
         193000      2.4000000     -1.2392057      1.4256405   0.0098723057      8.7365108     0.45952728
         194000      2.4000000     -1.2390238      1.4248228   0.0087651804      8.7473373     0.45893951
         195000      2.4000000     -1.2393312      1.4256407   0.0058193077      8.7512495     0.45953562
         196000      2.4000000     -1.2393194      1.4255777   0.0053852041      8.7563755     0.45948102
         197000      2.4000000     -1.2391536      1.4267106   0.0046156853      8.7530036     0.45938112
         198000      2.4000000     -1.2395363      1.4278781   0.0077694697      8.7488118     0.46023811
         199000      2.4000000     -1.2395843      1.4280016   0.0084422111      8.7439747     0.46033764
         200000      2.4000000     -1.2394309      1.4286414   0.0088483000      8.7403315     0.46018635
         201000      2.4000000     -1.2398119      1.4302636    0.011511692      8.7421030     0.46098368
         202000      2.4000000     -1.2399856      1.4308592   0.0088960644      8.7459530     0.46131809
         203000      2.4000000     -1.2401942      1.4312364   0.0093303695      8.7444034     0.46164456
         204000      2.4000000     -1.2402394      1.4306777    0.011257892      8.7473343     0.46156451
         205000      2.4000000     -1.2402501      1.4296721    0.013626976      8.7344494     0.46183902
         206000      2.4000000     -1.2403093      1.4307543    0.011650073      8.7416291     0.46191619
         207000      2.4000000     -1.2399432      1.4316229    0.011592077      8.7571646     0.46109005
         208000      2.4000000     -1.2397894      1.4307136    0.012003221      8.7739134     0.46047457
         209000      2.4000000     -1.2395656      1.4306026    0.011902727      8.7813341     0.46001900
         210000      2.4000000     -1.2395480      1.4292459    0.010370643      8.7712663     0.46000721
         211000      2.4000000     -1.2393993      1.4277246   0.0090787441      8.7634574     0.45965178
         212000      2.4000000     -1.2394210      1.4267769   0.0069184906      8.7669029     0.45967090
         213000      2.4000000     -1.2391429      1.4264789   0.0070975117      8.7817054     0.45891080
         214000      2.4000000     -1.2389079      1.4251933   0.0069298598      8.7857872     0.45837972
         215000      2.4000000     -1.2387027      1.4248265   0.0051183256      8.7781465     0.45814642
         216000      2.4000000     -1.2386102      1.4242599   0.0052780556      8.7793899     0.45791810
         217000      2.4000000     -1.2387176      1.4247572   0.0062119816      8.7814352     0.45812336
         218000      2.4000000     -1.2387553      1.4240824   0.0041732569      8.7840693     0.45808211
         219000      2.4000000     -1.2389369      1.4253698   0.0024647489      8.7796657     0.45845119
         220000      2.4000000     -1.2387670      1.4247754   0.0026496364      8.7875111     0.45800127
         221000      2.4000000     -1.2386598      1.4248842   0.0015394570      8.7880826     0.45784407
         222000      2.4000000     -1.2387043      1.4250382 -0.00026060811      8.7950079     0.45781227
         223000      2.4000000     -1.2387241      1.4246172  -0.0015041480      8.7917309     0.45790419
         224000      2.4000000     -1.2388483      1.4243298  -0.0031958259      8.7821052     0.45822658
         225000      2.4000000     -1.2389034      1.4246895  -0.0052215333      8.7744457     0.45836287
         226000      2.4000000     -1.2390500      1.4252485  -0.0075776549      8.7689978     0.45871403
         227000      2.4000000     -1.2392344      1.4260937  -0.0064785463      8.7634424     0.45896507
         228000      2.4000000     -1.2390308      1.4255688  -0.0051554825      8.7777004     0.45844009
         229000      2.4000000     -1.2387888      1.4259433  -0.0046538646      8.7868139     0.45798919
         230000      2.4000000     -1.2388733      1.4252872  -0.0065257826      8.7780058     0.45831670
         231000      2.4000000     -1.2387361      1.4243326  -0.0048671861      8.7776542     0.45805446
         232000      2.4000000     -1.2387697      1.4248316  -0.0062835345      8.7810968     0.45809052
         233000      2.4000000     -1.2389576      1.4246125  -0.0038714807      8.7757536     0.45855912
         234000      2.4000000     -1.2386278      1.4248505  -0.0040813034      8.7939025     0.45779626
         235000      2.4000000     -1.2386006      1.4249151  -0.0023916809      8.7962038     0.45769917
         236000      2.4000000     -1.2384284      1.4248776  -0.0022184958      8.7997355     0.45739939
         237000      2.4000000     -1.2383443      1.4247826  -0.0039375738      8.8052252     0.45726124
         238000      2.4000000     -1.2380642      1.4233931  -0.0039129202      8.8146638     0.45649317
         239000      2.4000000     -1.2382122      1.4222694  -0.0015255858      8.8026960     0.45695412
         240000      2.4000000     -1.2380585      1.4230538 -0.00013995833      8.8173402     0.45656275
         241000      2.4000000     -1.2379949      1.4230396 -0.00076790456      8.8275049     0.45634156
         242000      2.4000000     -1.2381074      1.4224579  -0.0028030165      8.8248786     0.45656504
         243000      2.4000000     -1.2381452      1.4212715  -0.0028975103      8.8247119     0.45662327
         244000      2.4000000     -1.2382061      1.4222613  -0.0028932377      8.8269719     0.45678352
         245000      2.4000000     -1.2381260      1.4219382  -0.0013264286      8.8297428     0.45660255
         246000      2.4000000     -1.2382616      1.4227350  0.00062278455      8.8321922     0.45686360
         247000      2.4000000     -1.2384192      1.4224524   0.0028022470      8.8238295     0.45719593
         248000      2.4000000     -1.2385977      1.4227527   0.0014033468      8.8203006     0.45756218
         249000      2.4000000     -1.2385853      1.4227852 -2.2570281E-05      8.8121798     0.45762855
         250000      2.4000000     -1.2386276      1.4235231  -0.0019605600      8.8147834     0.45779928
         251000      2.4000000     -1.2385259      1.4233636  -0.0017128685      8.8178352     0.45752291
         252000      2.4000000     -1.2384169      1.4233914  -0.0026893254      8.8112243     0.45738155
         253000      2.4000000     -1.2383496      1.4227711  -0.0028808893      8.8143416     0.45723042
         254000      2.4000000     -1.2382904      1.4235839  -0.0024080906      8.8323071     0.45690797
         255000      2.4000000     -1.2382644      1.4235928  -0.0035245490      8.8359385     0.45677878
         256000      2.4000000     -1.2383234      1.4234416  -0.0016123438      8.8342236     0.45696027
         257000      2.4000000     -1.2384429      1.4235678 -0.00041180934      8.8341126     0.45726161
         258000      2.4000000     -1.2384481      1.4229896  -0.0022819380      8.8277670     0.45738205
         259000      2.4000000     -1.2384364      1.4226694 -0.00065592664      8.8247929     0.45738786
         260000      2.4000000     -1.2384240      1.4222588  -0.0015676923      8.8239443     0.45742065
         261000      2.4000000     -1.2384813      1.4230256  0.00039825670      8.8258967     0.45763113
         262000      2.4000000     -1.2386795      1.4254337  2.5000000E-05      8.8283960     0.45799767
         263000      2.4000000     -1.2384663      1.4248755  -0.0010487833      8.8259463     0.45762243
         264000      2.4000000     -1.2384374      1.4251637  -0.0019003977      8.8298104     0.45751748
         265000      2.4000000     -1.2384671      1.4249433  -0.0018044906      8.8287411     0.45751857
         266000      2.4000000     -1.2383862      1.4250404  -0.0031776504      8.8311033     0.45739254
         267000      2.4000000     -1.2384680      1.4254217  -0.0033808801      8.8317315     0.45757032
         268000      2.4000000     -1.2384840      1.4257526  -0.0028941045      8.8326422     0.45762011
         269000      2.4000000     -1.2384244      1.4250276  -0.0034470074      8.8321355     0.45751875
         270000      2.4000000     -1.2383749      1.4251844  -0.0021406296      8.8300360     0.45744730
         271000      2.4000000     -1.2383911      1.4236525 -0.00046774908      8.8206142     0.45748181
         272000      2.4000000     -1.2382220      1.4241749 -0.00049781250      8.8254118     0.45717138
         273000      2.4000000     -1.2381413      1.4238484  -0.0016705861      8.8315253     0.45690044
         274000      2.4000000     -1.2380681      1.4243769 -0.00091330292      8.8450189     0.45659728
         275000      2.4000000     -1.2382029      1.4251114  -0.0018261818      8.8455717     0.45691091
         276000      2.4000000     -1.2381757      1.4252261  -0.0019769746      8.8466076     0.45689991
         277000      2.4000000     -1.2381173      1.4240918  -0.0015702888      8.8395955     0.45675578
         278000      2.4000000     -1.2380185      1.4245894  -0.0014072122      8.8384891     0.45666725
         279000      2.4000000     -1.2380729      1.4243460  -0.0010091756      8.8341565     0.45687226
         280000      2.4000000     -1.2382376      1.4248791  -0.0023665357      8.8359021     0.45717054
         281000      2.4000000     -1.2382735      1.4240932  -0.0040479715      8.8241769     0.45724505
         282000      2.4000000     -1.2382215      1.4233710  -0.0046633688      8.8277033     0.45704284
         283000      2.4000000     -1.2382078      1.4240264  -0.0047063428      8.8324933     0.45696655
         284000      2.4000000     -1.2382302      1.4233943  -0.0055664085      8.8252025     0.45694609
         285000      2.4000000     -1.2383200      1.4249640  -0.0072597018      8.8279617     0.45709795
         286000      2.4000000     -1.2382384      1.4247984  -0.0087166434      8.8198567     0.45704119
         287000      2.4000000     -1.2381372      1.4255550  -0.0089119512      8.8242837     0.45691599
         288000      2.4000000     -1.2380858      1.4250068   -0.010336059      8.8203354     0.45678738
         289000      2.4000000     -1.2382174      1.4248997   -0.011165519      8.8199894     0.45704631
         290000      2.4000000     -1.2381605      1.4247669   -0.012315845      8.8174749     0.45696216
         291000      2.4000000     -1.2383393      1.4256701   -0.011009845      8.8202359     0.45721046
         292000      2.4000000     -1.2383661      1.4254110  -0.0091915582      8.8105001     0.45742591
         293000      2.4000000     -1.2381430      1.4243378  -0.0095855290      8.8125455     0.45687556
         294000      2.4000000     -1.2381217      1.4240318  -0.0086748810      8.8098726     0.45686753
         295000      2.4000000     -1.2382416      1.4249481  -0.0070954915      8.8142843     0.45703298
         296000      2.4000000     -1.2384344      1.4258544  -0.0085121959      8.8139425     0.45742422
         297000      2.4000000     -1.2385029      1.4261247  -0.0076230808      8.8115725     0.45751190
         298000      2.4000000     -1.2383804      1.4254662  -0.0079175168      8.8162244     0.45720953
         299000      2.4000000     -1.2384268      1.4246877  -0.0065677592      8.8114293     0.45735104
         300000      2.4000000     -1.2383838      1.4238415  -0.0052271000      8.8179984     0.45723823
         301000      2.4000000     -1.2383880      1.4236330  -0.0048293854      8.8194117     0.45717709
         302000      2.4000000     -1.2384003      1.4239129  -0.0048036921      8.8224407     0.45713760
         303000      2.4000000     -1.2383035      1.4242582  -0.0054715017      8.8257297     0.45700305
         304000      2.4000000     -1.2382684      1.4241523  -0.0055177632      8.8296276     0.45682385
         305000      2.4000000     -1.2384868      1.4247151  -0.0074991639      8.8257099     0.45732556
         306000      2.4000000     -1.2384447      1.4246954  -0.0076655882      8.8221217     0.45729618
         307000      2.4000000     -1.2385223      1.4257168  -0.0059118730      8.8192755     0.45753578
         308000      2.4000000     -1.2383881      1.4253218  -0.0058349513      8.8216006     0.45722541
         309000      2.4000000     -1.2383826      1.4251253  -0.0046913107      8.8310766     0.45698769
         310000      2.4000000     -1.2383149      1.4243424  -0.0050046935      8.8270695     0.45690985
         311000      2.4000000     -1.2382280      1.4245209  -0.0038674920      8.8321105     0.45661309
         312000      2.4000000     -1.2383643      1.4246078  -0.0023262660      8.8251742     0.45685998
         313000      2.4000000     -1.2383245      1.4243652  -0.0018680671      8.8259395     0.45673529
         314000      2.4000000     -1.2383169      1.4240956 -0.00081711783      8.8205706     0.45673871
         315000      2.4000000     -1.2382410      1.4245782  -0.0014457143      8.8205582     0.45662819
         316000      2.4000000     -1.2382189      1.4232982  -0.0016461551      8.8150959     0.45657979
         317000      2.4000000     -1.2382746      1.4234713  -0.0024379968      8.8113707     0.45681715
         318000      2.4000000     -1.2383556      1.4233564  -0.0040140094      8.8053875     0.45697058
         319000      2.4000000     -1.2384724      1.4250689  -0.0047212382      8.8083621     0.45724732
         320000      2.4000000     -1.2383355      1.4245000  -0.0050801562      8.8160423     0.45687353
         321000      2.4000000     -1.2383222      1.4244981  -0.0059714330      8.8159704     0.45689231
         322000      2.4000000     -1.2383467      1.4244046  -0.0074927174      8.8093815     0.45701452
         323000      2.4000000     -1.2384046      1.4250544  -0.0084974613      8.8162896     0.45702957
         324000      2.4000000     -1.2383774      1.4240287  -0.0097561420      8.8160036     0.45692090
         325000      2.4000000     -1.2384402      1.4242226   -0.011005292      8.8143416     0.45712483
         326000      2.4000000     -1.2384998      1.4235681   -0.011093113      8.8144696     0.45722146
         327000      2.4000000     -1.2383790      1.4236771   -0.010438945      8.8159715     0.45701962
         328000      2.4000000     -1.2384390      1.4239853   -0.011723064      8.8182006     0.45710520
         329000      2.4000000     -1.2384896      1.4238354   -0.012770319      8.8149853     0.45723938
         330000      2.4000000     -1.2385795      1.4242264   -0.012893712      8.8160204     0.45742786
         331000      2.4000000     -1.2386722      1.4243455   -0.011340196      8.8164418     0.45761352
         332000      2.4000000     -1.2385794      1.4242241   -0.011449111      8.8210205     0.45736014
         333000      2.4000000     -1.2385171      1.4245486   -0.012370811      8.8199023     0.45734258
         334000      2.4000000     -1.2385595      1.4238730   -0.013865359      8.8130795     0.45750563
         335000      2.4000000     -1.2385334      1.4233977   -0.015121254      8.8094546     0.45746836
